time, src, dst, sport, dport, size, cnp_number
127100000, 64, 74, 10033, 100, 108560640, 31
127100000, 64, 74, 10029, 100, 108560640, 19
127200000, 64, 74, 10034, 100, 108560640, 29
127300000, 64, 74, 10035, 100, 108560640, 22
127300000, 64, 74, 10034, 100, 108560640, 30
127400000, 2, 12, 10039, 100, 108560640, 1
127400000, 2, 12, 10038, 100, 108560640, 1
127400000, 2, 12, 10036, 100, 108560640, 1
127400000, 64, 74, 10032, 100, 108560640, 20
127400000, 64, 74, 10031, 100, 108560640, 24
127400000, 64, 74, 10030, 100, 108560640, 24
127400000, 64, 74, 10029, 100, 108560640, 20
127500000, 64, 74, 10032, 100, 108560640, 21
127500000, 64, 74, 10030, 100, 108560640, 25
127600000, 2, 12, 10040, 100, 108560640, 1
127600000, 2, 12, 10036, 100, 108560640, 2
128400000, 36, 46, 10037, 100, 108560640, 2
128400000, 41, 51, 10038, 100, 108560640, 1
128400000, 41, 51, 10035, 100, 108560640, 1
128400000, 41, 51, 10032, 100, 108560640, 1
128500000, 41, 51, 10038, 100, 108560640, 2
128500000, 41, 51, 10035, 100, 108560640, 2
128500000, 41, 51, 10033, 100, 108560640, 1
128500000, 41, 51, 10032, 100, 108560640, 2
128600000, 41, 51, 10041, 100, 108560640, 1
128600000, 41, 51, 10040, 100, 108560640, 1
128600000, 41, 51, 10038, 100, 108560640, 3
128600000, 41, 51, 10037, 100, 108560640, 1
128600000, 41, 51, 10035, 100, 108560640, 3
128700000, 41, 51, 10039, 100, 108560640, 1
128700000, 41, 51, 10037, 100, 108560640, 2
128700000, 41, 51, 10036, 100, 108560640, 1
128700000, 41, 51, 10034, 100, 108560640, 1
128800000, 2, 12, 10041, 100, 108560640, 1
128800000, 2, 12, 10039, 100, 108560640, 2
128900000, 2, 12, 10037, 100, 108560640, 1
128900000, 2, 12, 10035, 100, 108560640, 1
129000000, 2, 12, 10041, 100, 108560640, 2
129000000, 2, 12, 10037, 100, 108560640, 2
129100000, 5, 15, 10038, 100, 108560640, 1
129200000, 32, 42, 10034, 100, 108560640, 1
129300000, 5, 15, 10041, 100, 108560640, 1
129300000, 32, 42, 10033, 100, 108560640, 1
129500000, 36, 46, 10035, 100, 108560640, 1
129600000, 2, 12, 10036, 100, 108560640, 3
129700000, 2, 12, 10042, 100, 108560640, 1
129700000, 2, 12, 10041, 100, 108560640, 3
129700000, 2, 12, 10035, 100, 108560640, 2
129800000, 2, 12, 10042, 100, 108560640, 2
129800000, 2, 12, 10037, 100, 108560640, 3
129800000, 2, 12, 10036, 100, 108560640, 4
129900000, 2, 12, 10041, 100, 108560640, 5
129900000, 2, 12, 10039, 100, 108560640, 3
129900000, 2, 12, 10037, 100, 108560640, 4
129900000, 2, 12, 10036, 100, 108560640, 5
129900000, 32, 42, 10038, 100, 108560640, 1
129900000, 32, 42, 10037, 100, 108560640, 1
129900000, 106, 116, 10037, 100, 108560640, 1
130000000, 2, 12, 10043, 100, 108560640, 1
130000000, 2, 12, 10038, 100, 108560640, 3
130000000, 2, 12, 10037, 100, 108560640, 5
130000000, 2, 12, 10036, 100, 108560640, 6
130000000, 2, 12, 10035, 100, 108560640, 3
130000000, 32, 42, 10038, 100, 108560640, 2
130000000, 32, 42, 10036, 100, 108560640, 2
130000000, 106, 116, 10040, 100, 108560640, 1
130000000, 106, 116, 10039, 100, 108560640, 1
130100000, 2, 12, 10041, 100, 108560640, 6
130100000, 2, 12, 10039, 100, 108560640, 4
130100000, 2, 12, 10038, 100, 108560640, 4
130100000, 2, 12, 10036, 100, 108560640, 7
130200000, 2, 12, 10040, 100, 108560640, 2
130200000, 2, 12, 10039, 100, 108560640, 5
130200000, 2, 12, 10038, 100, 108560640, 6
130200000, 2, 12, 10036, 100, 108560640, 8
130200000, 60, 70, 10038, 100, 108560640, 1
130300000, 2, 12, 10038, 100, 108560640, 8
130300000, 2, 12, 10036, 100, 108560640, 9
130300000, 2, 12, 10035, 100, 108560640, 4
130400000, 2, 12, 10043, 100, 108560640, 3
130400000, 2, 12, 10041, 100, 108560640, 7
130400000, 2, 12, 10038, 100, 108560640, 9
130400000, 2, 12, 10037, 100, 108560640, 6
130400000, 2, 12, 10036, 100, 108560640, 10
130500000, 2, 12, 10041, 100, 108560640, 8
130500000, 2, 12, 10040, 100, 108560640, 3
130500000, 2, 12, 10038, 100, 108560640, 11
130500000, 2, 12, 10035, 100, 108560640, 5
130500000, 17, 27, 10040, 100, 108560640, 1
130600000, 2, 12, 10043, 100, 108560640, 5
130600000, 2, 12, 10040, 100, 108560640, 5
130600000, 2, 12, 10039, 100, 108560640, 6
130600000, 2, 12, 10036, 100, 108560640, 11
130700000, 2, 12, 10043, 100, 108560640, 6
130700000, 2, 12, 10042, 100, 108560640, 3
130700000, 2, 12, 10039, 100, 108560640, 7
130700000, 2, 12, 10038, 100, 108560640, 12
130700000, 2, 12, 10036, 100, 108560640, 12
130700000, 17, 27, 10043, 100, 108560640, 1
130700000, 17, 27, 10042, 100, 108560640, 1
130700000, 17, 27, 10041, 100, 108560640, 2
130700000, 41, 51, 10038, 100, 108560640, 4
130800000, 2, 12, 10041, 100, 108560640, 9
130800000, 2, 12, 10040, 100, 108560640, 6
130800000, 2, 12, 10038, 100, 108560640, 14
130800000, 17, 27, 10044, 100, 108560640, 1
130800000, 41, 51, 10037, 100, 108560640, 3
130800000, 41, 51, 10036, 100, 108560640, 2
130800000, 41, 51, 10035, 100, 108560640, 4
130800000, 103, 105, 10038, 100, 108560640, 1
130900000, 2, 12, 10041, 100, 108560640, 10
130900000, 2, 12, 10040, 100, 108560640, 7
130900000, 2, 12, 10039, 100, 108560640, 8
130900000, 2, 12, 10036, 100, 108560640, 13
130900000, 17, 27, 10040, 100, 108560640, 2
130900000, 41, 51, 10041, 100, 108560640, 2
130900000, 41, 51, 10037, 100, 108560640, 4
131000000, 2, 12, 10042, 100, 108560640, 4
131000000, 2, 12, 10036, 100, 108560640, 14
131000000, 41, 51, 10042, 100, 108560640, 1
131000000, 41, 51, 10036, 100, 108560640, 3
131000000, 41, 51, 10035, 100, 108560640, 5
131000000, 103, 105, 10038, 100, 108560640, 3
131000000, 103, 105, 10037, 100, 108560640, 1
131100000, 2, 12, 10043, 100, 108560640, 7
131100000, 2, 12, 10038, 100, 108560640, 15
131100000, 41, 51, 10042, 100, 108560640, 3
131100000, 41, 51, 10039, 100, 108560640, 2
131100000, 41, 51, 10037, 100, 108560640, 6
131100000, 103, 105, 10039, 100, 108560640, 1
131200000, 2, 12, 10040, 100, 108560640, 8
131200000, 41, 51, 10040, 100, 108560640, 3
131200000, 41, 51, 10038, 100, 108560640, 7
131300000, 41, 51, 10042, 100, 108560640, 4
131300000, 41, 51, 10040, 100, 108560640, 5
131300000, 41, 51, 10039, 100, 108560640, 3
131300000, 41, 51, 10038, 100, 108560640, 10
131300000, 41, 51, 10035, 100, 108560640, 6
131400000, 36, 46, 10036, 100, 108560640, 1
131400000, 41, 51, 10041, 100, 108560640, 4
131400000, 41, 51, 10040, 100, 108560640, 6
131400000, 41, 51, 10038, 100, 108560640, 11
131400000, 41, 51, 10036, 100, 108560640, 4
131400000, 41, 51, 10035, 100, 108560640, 7
131500000, 36, 46, 10040, 100, 108560640, 1
131500000, 36, 46, 10037, 100, 108560640, 3
131500000, 41, 51, 10042, 100, 108560640, 6
131500000, 41, 51, 10040, 100, 108560640, 7
131500000, 41, 51, 10038, 100, 108560640, 13
131500000, 41, 51, 10037, 100, 108560640, 8
131500000, 41, 51, 10036, 100, 108560640, 5
131600000, 36, 46, 10039, 100, 108560640, 1
131600000, 36, 46, 10038, 100, 108560640, 1
131600000, 41, 51, 10042, 100, 108560640, 7
131600000, 41, 51, 10039, 100, 108560640, 4
131600000, 41, 51, 10038, 100, 108560640, 14
131600000, 41, 51, 10036, 100, 108560640, 8
131600000, 41, 51, 10035, 100, 108560640, 8
131700000, 41, 51, 10041, 100, 108560640, 6
131700000, 41, 51, 10040, 100, 108560640, 8
131700000, 41, 51, 10039, 100, 108560640, 5
131700000, 41, 51, 10038, 100, 108560640, 16
131700000, 41, 51, 10037, 100, 108560640, 9
131700000, 41, 51, 10036, 100, 108560640, 10
131700000, 41, 51, 10035, 100, 108560640, 9
131800000, 11, 21, 10044, 100, 108560640, 1
131800000, 41, 51, 10041, 100, 108560640, 8
131800000, 41, 51, 10038, 100, 108560640, 17
131800000, 41, 51, 10037, 100, 108560640, 10
131900000, 11, 21, 10040, 100, 108560640, 3
131900000, 41, 51, 10041, 100, 108560640, 10
131900000, 41, 51, 10040, 100, 108560640, 10
131900000, 41, 51, 10039, 100, 108560640, 7
131900000, 41, 51, 10038, 100, 108560640, 18
131900000, 41, 51, 10036, 100, 108560640, 11
132000000, 11, 21, 10045, 100, 108560640, 1
132000000, 11, 21, 10044, 100, 108560640, 2
132000000, 11, 21, 10043, 100, 108560640, 1
132000000, 11, 21, 10040, 100, 108560640, 4
132000000, 41, 51, 10041, 100, 108560640, 11
132000000, 41, 51, 10039, 100, 108560640, 8
132000000, 41, 51, 10038, 100, 108560640, 21
132000000, 41, 51, 10037, 100, 108560640, 11
132000000, 41, 51, 10036, 100, 108560640, 14
132100000, 41, 51, 10041, 100, 108560640, 14
132100000, 41, 51, 10040, 100, 108560640, 13
132100000, 41, 51, 10039, 100, 108560640, 9
132100000, 41, 51, 10038, 100, 108560640, 23
132100000, 41, 51, 10037, 100, 108560640, 12
132100000, 41, 51, 10036, 100, 108560640, 15
132200000, 11, 21, 10041, 100, 108560640, 2
132200000, 41, 51, 10044, 100, 108560640, 1
132200000, 41, 51, 10040, 100, 108560640, 16
132200000, 41, 51, 10038, 100, 108560640, 25
132200000, 41, 51, 10036, 100, 108560640, 16
132300000, 41, 51, 10043, 100, 108560640, 1
132300000, 41, 51, 10042, 100, 108560640, 8
132300000, 41, 51, 10041, 100, 108560640, 17
132300000, 41, 51, 10040, 100, 108560640, 17
132300000, 41, 51, 10039, 100, 108560640, 13
132300000, 41, 51, 10038, 100, 108560640, 27
132300000, 41, 51, 10036, 100, 108560640, 17
132300000, 103, 105, 10036, 100, 108560640, 1
132400000, 41, 51, 10044, 100, 108560640, 3
132400000, 41, 51, 10042, 100, 108560640, 9
132400000, 41, 51, 10041, 100, 108560640, 18
132400000, 41, 51, 10040, 100, 108560640, 18
132400000, 41, 51, 10037, 100, 108560640, 16
132400000, 41, 51, 10036, 100, 108560640, 20
132400000, 103, 105, 10035, 100, 108560640, 1
132500000, 41, 51, 10043, 100, 108560640, 2
132500000, 41, 51, 10041, 100, 108560640, 19
132500000, 41, 51, 10040, 100, 108560640, 21
132500000, 41, 51, 10038, 100, 108560640, 29
132500000, 41, 51, 10037, 100, 108560640, 19
132500000, 41, 51, 10036, 100, 108560640, 23
132600000, 41, 51, 10043, 100, 108560640, 3
132600000, 41, 51, 10042, 100, 108560640, 10
132600000, 41, 51, 10041, 100, 108560640, 20
132600000, 41, 51, 10040, 100, 108560640, 24
132600000, 41, 51, 10038, 100, 108560640, 30
132600000, 41, 51, 10037, 100, 108560640, 21
132600000, 41, 51, 10036, 100, 108560640, 24
132700000, 41, 51, 10042, 100, 108560640, 11
132700000, 41, 51, 10040, 100, 108560640, 26
132700000, 41, 51, 10039, 100, 108560640, 15
132700000, 41, 51, 10038, 100, 108560640, 32
132700000, 41, 51, 10037, 100, 108560640, 24
132700000, 41, 51, 10036, 100, 108560640, 27
132800000, 41, 51, 10042, 100, 108560640, 12
132800000, 41, 51, 10041, 100, 108560640, 21
132800000, 41, 51, 10039, 100, 108560640, 18
132800000, 41, 51, 10038, 100, 108560640, 34
132800000, 118, 120, 10037, 100, 108560640, 1
132800000, 118, 120, 10036, 100, 108560640, 1
132900000, 36, 46, 10036, 100, 108560640, 3
132900000, 41, 51, 10042, 100, 108560640, 13
132900000, 41, 51, 10040, 100, 108560640, 28
132900000, 41, 51, 10039, 100, 108560640, 20
132900000, 41, 51, 10038, 100, 108560640, 35
132900000, 41, 51, 10037, 100, 108560640, 25
132900000, 41, 51, 10036, 100, 108560640, 29
133000000, 41, 51, 10041, 100, 108560640, 22
133000000, 41, 51, 10038, 100, 108560640, 38
133000000, 41, 51, 10037, 100, 108560640, 27
133100000, 36, 46, 10037, 100, 108560640, 4
133100000, 41, 51, 10044, 100, 108560640, 4
133100000, 41, 51, 10041, 100, 108560640, 23
133100000, 41, 51, 10040, 100, 108560640, 29
133100000, 41, 51, 10039, 100, 108560640, 21
133100000, 41, 51, 10038, 100, 108560640, 39
133100000, 41, 51, 10037, 100, 108560640, 28
133100000, 41, 51, 10036, 100, 108560640, 32
133100000, 103, 105, 10034, 100, 108560640, 1
133200000, 17, 27, 10045, 100, 108560640, 1
133200000, 36, 46, 10038, 100, 108560640, 2
133200000, 36, 46, 10037, 100, 108560640, 5
133200000, 41, 51, 10044, 100, 108560640, 6
133200000, 41, 51, 10041, 100, 108560640, 24
133200000, 41, 51, 10040, 100, 108560640, 32
133200000, 41, 51, 10039, 100, 108560640, 24
133200000, 41, 51, 10038, 100, 108560640, 40
133200000, 41, 51, 10036, 100, 108560640, 33
133300000, 36, 46, 10039, 100, 108560640, 3
133300000, 36, 46, 10036, 100, 108560640, 5
133300000, 36, 46, 10035, 100, 108560640, 3
133300000, 41, 51, 10044, 100, 108560640, 7
133300000, 41, 51, 10041, 100, 108560640, 26
133300000, 41, 51, 10039, 100, 108560640, 25
133300000, 41, 51, 10038, 100, 108560640, 43
133300000, 41, 51, 10036, 100, 108560640, 35
133400000, 36, 46, 10038, 100, 108560640, 3
133400000, 36, 46, 10037, 100, 108560640, 7
133400000, 36, 46, 10036, 100, 108560640, 7
133400000, 36, 46, 10035, 100, 108560640, 4
133400000, 41, 51, 10044, 100, 108560640, 9
133400000, 41, 51, 10043, 100, 108560640, 4
133400000, 41, 51, 10040, 100, 108560640, 34
133400000, 41, 51, 10039, 100, 108560640, 26
133400000, 41, 51, 10037, 100, 108560640, 29
133400000, 41, 51, 10036, 100, 108560640, 36
133500000, 36, 46, 10039, 100, 108560640, 4
133500000, 36, 46, 10038, 100, 108560640, 6
133500000, 36, 46, 10037, 100, 108560640, 10
133500000, 36, 46, 10036, 100, 108560640, 8
133500000, 36, 46, 10035, 100, 108560640, 6
133500000, 41, 51, 10041, 100, 108560640, 27
133500000, 41, 51, 10039, 100, 108560640, 27
133500000, 41, 51, 10038, 100, 108560640, 44
133500000, 41, 51, 10037, 100, 108560640, 31
133600000, 32, 42, 10039, 100, 108560640, 1
133600000, 36, 46, 10040, 100, 108560640, 2
133600000, 36, 46, 10039, 100, 108560640, 6
133600000, 36, 46, 10037, 100, 108560640, 11
133600000, 36, 46, 10036, 100, 108560640, 11
133600000, 36, 46, 10035, 100, 108560640, 7
133600000, 41, 51, 10039, 100, 108560640, 29
133600000, 103, 105, 10037, 100, 108560640, 2
133700000, 32, 42, 10040, 100, 108560640, 1
133700000, 36, 46, 10037, 100, 108560640, 12
133700000, 41, 51, 10040, 100, 108560640, 35
133700000, 41, 51, 10039, 100, 108560640, 30
133700000, 41, 51, 10038, 100, 108560640, 45
133700000, 41, 51, 10037, 100, 108560640, 32
133700000, 41, 51, 10036, 100, 108560640, 39
133700000, 103, 105, 10039, 100, 108560640, 2
133800000, 36, 46, 10040, 100, 108560640, 3
133800000, 36, 46, 10038, 100, 108560640, 7
133800000, 36, 46, 10037, 100, 108560640, 13
133800000, 36, 46, 10036, 100, 108560640, 12
133800000, 41, 51, 10044, 100, 108560640, 10
133800000, 41, 51, 10043, 100, 108560640, 5
133800000, 41, 51, 10040, 100, 108560640, 36
133800000, 41, 51, 10038, 100, 108560640, 46
133800000, 41, 51, 10036, 100, 108560640, 40
133800000, 103, 105, 10036, 100, 108560640, 2
133800000, 103, 105, 10035, 100, 108560640, 2
133900000, 36, 46, 10040, 100, 108560640, 4
133900000, 36, 46, 10039, 100, 108560640, 7
133900000, 36, 46, 10038, 100, 108560640, 8
133900000, 36, 46, 10037, 100, 108560640, 14
133900000, 36, 46, 10036, 100, 108560640, 13
133900000, 41, 51, 10041, 100, 108560640, 28
133900000, 41, 51, 10040, 100, 108560640, 38
133900000, 41, 51, 10039, 100, 108560640, 32
133900000, 41, 51, 10038, 100, 108560640, 47
133900000, 41, 51, 10037, 100, 108560640, 33
133900000, 103, 105, 10039, 100, 108560640, 4
133900000, 103, 105, 10038, 100, 108560640, 6
134000000, 36, 46, 10040, 100, 108560640, 5
134000000, 36, 46, 10039, 100, 108560640, 9
134000000, 36, 46, 10038, 100, 108560640, 9
134000000, 36, 46, 10037, 100, 108560640, 15
134000000, 36, 46, 10035, 100, 108560640, 10
134000000, 41, 51, 10044, 100, 108560640, 11
134000000, 41, 51, 10042, 100, 108560640, 14
134000000, 41, 51, 10041, 100, 108560640, 29
134000000, 41, 51, 10040, 100, 108560640, 39
134000000, 41, 51, 10039, 100, 108560640, 33
134000000, 41, 51, 10036, 100, 108560640, 41
134000000, 103, 105, 10038, 100, 108560640, 7
134000000, 103, 105, 10037, 100, 108560640, 3
134000000, 103, 105, 10035, 100, 108560640, 3
134100000, 36, 46, 10040, 100, 108560640, 6
134100000, 36, 46, 10038, 100, 108560640, 11
134100000, 36, 46, 10037, 100, 108560640, 16
134100000, 36, 46, 10036, 100, 108560640, 14
134100000, 36, 46, 10035, 100, 108560640, 11
134100000, 41, 51, 10042, 100, 108560640, 15
134100000, 41, 51, 10040, 100, 108560640, 40
134100000, 41, 51, 10038, 100, 108560640, 48
134100000, 103, 105, 10036, 100, 108560640, 3
134100000, 103, 105, 10035, 100, 108560640, 4
134200000, 36, 46, 10036, 100, 108560640, 15
134200000, 41, 51, 10042, 100, 108560640, 20
134200000, 41, 51, 10040, 100, 108560640, 42
134200000, 41, 51, 10039, 100, 108560640, 34
134200000, 41, 51, 10038, 100, 108560640, 50
134200000, 41, 51, 10036, 100, 108560640, 42
134300000, 11, 21, 10041, 100, 108560640, 3
134300000, 36, 46, 10039, 100, 108560640, 10
134300000, 36, 46, 10038, 100, 108560640, 12
134300000, 36, 46, 10037, 100, 108560640, 17
134300000, 36, 46, 10035, 100, 108560640, 13
134300000, 41, 51, 10043, 100, 108560640, 7
134300000, 41, 51, 10042, 100, 108560640, 21
134300000, 41, 51, 10041, 100, 108560640, 32
134300000, 41, 51, 10039, 100, 108560640, 35
134300000, 41, 51, 10038, 100, 108560640, 51
134300000, 41, 51, 10036, 100, 108560640, 44
134400000, 11, 21, 10047, 100, 108560640, 1
134400000, 11, 21, 10046, 100, 108560640, 1
134400000, 11, 21, 10043, 100, 108560640, 2
134400000, 36, 46, 10040, 100, 108560640, 7
134400000, 36, 46, 10036, 100, 108560640, 16
134400000, 36, 46, 10035, 100, 108560640, 14
134400000, 41, 51, 10042, 100, 108560640, 22
134400000, 41, 51, 10040, 100, 108560640, 43
134400000, 41, 51, 10038, 100, 108560640, 52
134400000, 41, 51, 10037, 100, 108560640, 34
134500000, 17, 27, 10044, 100, 108560640, 2
134500000, 17, 27, 10042, 100, 108560640, 2
134500000, 17, 27, 10041, 100, 108560640, 3
134500000, 36, 46, 10040, 100, 108560640, 8
134500000, 36, 46, 10038, 100, 108560640, 13
134500000, 41, 51, 10044, 100, 108560640, 12
134500000, 41, 51, 10043, 100, 108560640, 9
134500000, 41, 51, 10042, 100, 108560640, 23
134500000, 41, 51, 10041, 100, 108560640, 33
134500000, 41, 51, 10040, 100, 108560640, 45
134500000, 41, 51, 10039, 100, 108560640, 36
134500000, 41, 51, 10038, 100, 108560640, 53
134500000, 41, 51, 10037, 100, 108560640, 37
134500000, 41, 51, 10036, 100, 108560640, 48
134600000, 11, 21, 10044, 100, 108560640, 3
134600000, 11, 21, 10043, 100, 108560640, 3
134600000, 17, 27, 10044, 100, 108560640, 3
134600000, 17, 27, 10042, 100, 108560640, 4
134600000, 17, 27, 10041, 100, 108560640, 4
134600000, 36, 46, 10040, 100, 108560640, 9
134600000, 36, 46, 10039, 100, 108560640, 11
134600000, 36, 46, 10038, 100, 108560640, 15
134600000, 36, 46, 10037, 100, 108560640, 18
134600000, 41, 51, 10043, 100, 108560640, 10
134600000, 41, 51, 10042, 100, 108560640, 24
134600000, 41, 51, 10040, 100, 108560640, 46
134600000, 41, 51, 10038, 100, 108560640, 54
134600000, 41, 51, 10036, 100, 108560640, 49
134700000, 11, 21, 10045, 100, 108560640, 2
134700000, 11, 21, 10040, 100, 108560640, 5
134700000, 17, 27, 10045, 100, 108560640, 2
134700000, 41, 51, 10041, 100, 108560640, 34
134700000, 41, 51, 10037, 100, 108560640, 40
134700000, 41, 51, 10036, 100, 108560640, 51
134800000, 11, 21, 10046, 100, 108560640, 2
134800000, 11, 21, 10045, 100, 108560640, 3
134800000, 11, 21, 10040, 100, 108560640, 7
134800000, 11, 21, 10039, 100, 108560640, 1
134800000, 17, 27, 10046, 100, 108560640, 1
134800000, 17, 27, 10043, 100, 108560640, 3
134800000, 17, 27, 10042, 100, 108560640, 6
134800000, 41, 51, 10044, 100, 108560640, 13
134800000, 41, 51, 10042, 100, 108560640, 25
134800000, 41, 51, 10041, 100, 108560640, 37
134800000, 41, 51, 10038, 100, 108560640, 55
134800000, 41, 51, 10037, 100, 108560640, 41
134800000, 41, 51, 10036, 100, 108560640, 55
134900000, 11, 21, 10047, 100, 108560640, 2
134900000, 11, 21, 10046, 100, 108560640, 3
134900000, 11, 21, 10045, 100, 108560640, 4
134900000, 11, 21, 10039, 100, 108560640, 2
134900000, 17, 27, 10045, 100, 108560640, 3
134900000, 17, 27, 10044, 100, 108560640, 4
134900000, 17, 27, 10043, 100, 108560640, 6
134900000, 17, 27, 10042, 100, 108560640, 9
134900000, 17, 27, 10041, 100, 108560640, 7
134900000, 41, 51, 10041, 100, 108560640, 38
134900000, 41, 51, 10039, 100, 108560640, 38
134900000, 41, 51, 10038, 100, 108560640, 57
